"Axis.1"	"Axis.2"	"Clusters"	"X1297617.4.patric"	"X349741.6.patric"	"X484020.3.patric"	"X568816.4.patric"	"X657309.4.patric"	"X657319.15.patric"	"X709991.3.patric"	"X890402.3.patric"	"X1073375.3.patric"	"X1121101.3.patric"	"X1128111.23.patric"	"X1203465.3.patric"	"X1236512.3.patric"	"X1262754.3.patric"	"X1262776.3.patric"	"X1262777.3.patric"	"X1262889.3.patric"	"X1262947.3.patric"	"X1262949.3.patric"	"X1262979.3.patric"	"X1262989.3.patric"	"X1262992.3.patric"	"X1263070.3.patric"	"X1263072.3.patric"	"X1263073.3.patric"	"X1263074.4.patric"	"X1263105.3.patric"	"X1263107.3.patric"	"X1432052.9.patric"	"X1522.9.patric"	"X1650661.3.patric"	"X1673721.3.patric"	"X169435.7.patric"	"X1697787.3.patric"	"X1897011.3.patric"	"X1952006.3.patric"	"X208479.8.patric"	"X246787.5.patric"	"X2562617057.img"	"X2562617183.img"	"X261299.4.patric"	"X2654588179.img"	"X28116.19.patric"	"X33043.5.patric"	"X39488.4.patric"	"X445970.5.patric"	"X445974.6.patric"	"X457421.5.patric"	"X460384.4.patric"	"X46503.4.patric"	"X469591.4.patric"	"X469610.4.patric"	"X483215.6.patric"	"X545696.5.patric"	"X573.1549.patric"	"X59620.13.patric"	"X59620.24.patric"	"X59620.49.patric"	"X649756.4.patric"	"X665951.3.patric"	"X702446.3.patric"	"X742725.3.patric"	"X742821.3.patric"	"X765821.5.patric"	"X765821.8.patric"	"X817.56.patric"	"X927665.4.patric"	"X999410.3.patric"	"ERS235525_24.hgm"	"ERS235534_25.hgm"	"ERS235560_81.hgm"	"ERS235564_44.hgm"	"ERS396406_17.hgm"	"ERS396428_22.hgm"	"ERS396436_36.hgm"	"ERS396465_42.hgm"	"ERS396493_5.hgm"	"ERS396509_31.hgm"	"ERS396528_23.hgm"	"ERS473051_14.hgm"	"ERS473088_19.hgm"	"ERS473122_41.hgm"	"ERS473180_17.hgm"	"ERS473219_31.hgm"	"ERS473221_34.hgm"	"ERS473240_3.hgm"	"ERS473296_9.hgm"	"ERS473331_31.hgm"	"ERS473343_37.hgm"	"ERS473381_6.hgm"	"ERS473414_25.hgm"	"ERS537180_31.hgm"	"ERS537183_49.hgm"	"ERS537188_55.hgm"	"ERS537194_38.hgm"	"ERS537197_59.hgm"	"ERS537219_61.hgm"	"ERS537221_53.hgm"	"ERS537229_8.hgm"	"ERS537233_63.hgm"	"ERS537236_4.hgm"	"ERS537240_18.hgm"	"ERS537246_12.hgm"	"ERS537247_14.hgm"	"ERS537252_4.hgm"	"ERS537292_27.hgm"	"ERS537293_53.hgm"	"ERS537304_27.hgm"	"ERS537306_47.hgm"	"ERS537338_17.hgm"	"ERS537352_6.hgm"	"ERS537358_50.hgm"	"ERS537369_59.hgm"	"ERS537392_14.hgm"	"ERS608491_27.hgm"	"ERS608493_46.hgm"	"ERS608495_69.hgm"	"ERS608502_34.hgm"	"ERS608507_35.hgm"	"ERS608510_48.hgm"	"ERS608519_39.hgm"	"ERS608530_15.hgm"	"ERS608548_42.hgm"	"ERS608550_64.hgm"	"ERS608550_86.hgm"	"ERS608606_84.hgm"	"ERS631833_15.hgm"	"SRS015663_20.hgm"	"SRS017307_13.hgm"	"SRS019582_79.hgm"	"SRS019910_14.hgm"	"SRS020233_5.hgm"	"SRS020328_21.hgm"	"SRS021219_12.hgm"	"SRS024075_3.hgm"	"SRS049402_2.hgm"	"SRS050026_15.hgm"	"SRS050752_17.hgm"	"SRS056519_39.hgm"	"SRS075878_45.hgm"	"SRS076929_37.hgm"	"SRS077502_20.hgm"	"SRS077552_27.hgm"	"SRS077849_38.hgm"	"SRS098061_38.hgm"	"SRS098717_4.hgm"	"SRS104400_3.hgm"	"SRS142712_3.hgm"	"SRS143991_10.hgm"	"SRS144714_48.hgm"	"SRS147652_2.hgm"	"SRS1596777_76.hgm"	"SRS1596798_70.hgm"	"SRS1596798_81.hgm"	"SRS1596800_42.hgm"	"SRS1596807_67.hgm"	"SRS1596842_68.hgm"	"SRS1596849_88.hgm"	"SRS1596857_138.hgm"	"SRS1596872_171.hgm"	"SRS1719091_5.hgm"	"SRS1719444_21.hgm"	"SRS1719567_3.hgm"	"SRS1735456_15.hgm"	"SRS1735557_8.hgm"	"SRS1735679_4.hgm"	"SRS1735703_14.hgm"	"SRS259497_2.hgm"	"SRS294840_55.hgm"	"SRS294930_28.hgm"	"SRS294956_23.hgm"	"SRS294989_46.hgm"	"SRS295008_15.hgm"	"SRS295010_88.hgm"	"SRS295012_18.hgm"	"SRS311548_12.hgm"	"SRS332210_5.hgm"	"SRS372948_2.hgm"	"SRS373206_4.hgm"	"SRS475574_7.hgm"	"SRS475693_1.hgm"	"SRS476023_14.hgm"	"SRS476024_18.hgm"	"SRS476037_7.hgm"	"SRS476121_4.hgm"	"SRS476326_100.hgm"	"SRS820594_22.hgm"	"SRS820605_29.hgm"
"PSMA265D"	-0.384812528833871	0.321457913772386	"Cluster4"	0	0	0	0	0	0	0	2.11030310314849e-06	0.692941822017929	0	0	0	0	0	0	0	0.62090088732121	0	0	0	0.505892222282005	0	0	0	0	0	0.617240096370609	0	0	0	0	0	0	0	0	1.65221316037647	0.869225465083813	0	0.65529136912961	0	0	0	0	0	0	0	0.28375705484494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.809268266298207	0	0	0	0	0	0	0	0	0.779222877619973	0.47340692374566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.870256478802295	0	0	0	0	0.760473331107957	0	0	0	0	0	0	0	0.507736371444075	0	0	0	0	0	0.848531503119578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.773904041323976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.891807157870004	0	0	0	0	0	0	0	0	0	4.90060930519099	0	0.61703634725572	0.612113046283878	0	1.04940240636796	0	0	0	0.852770416919621	0	0	0	0	0	0
"PSMA265F"	-0.440855856470038	0.153396061880373	"Cluster4"	0	0	0	0	0	0	0	0.516284981495523	0.869635580033383	0	0	0	0	0	0	0	0.818481946546392	0	0	0	0	0	0	0	0	0	0.673171028997871	0	0	0	0	0	0.28395051619144	0	0	0	0.470741926988111	0	0.569527362465561	0	0	0	0	0	0	0	0	1.25616878909665	0	0	0	0	0	0.782293647667144	0	0	0	0	0	0	0	0	0	0.64908127548256	0	0	0	0	0	0	0	0	0.627113379320901	0	0.66922041147668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.394711727176701	0	0	0	0	0	0.86583689545853	0	0	0	0	0	0	0	0	0	0	0	0	0.52232862606308	0	0	0	0	0	0.806746907475364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684485253172068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257685864886672	0	0	0.523450919515681	0.460482398085702	0.42950159036083	0	0.725944480372804	0	0	0	0.718075423239026	0	0	0	0	0	0
"PSMA265H"	-0.38524847839808	0.254416389339464	"Cluster4"	0	0	0	0	0	0	0	0.25551322332459	0.721355700167505	0	0	0	0	0	0	0	0.717197460256029	0	0	0	0	0	0	0	0	0	0.760402476526604	0	0	0	0	0	0.176513162219363	0	0	1.66526153796575	0.648341522029226	0	0.843788268954217	0	0	0	0	0	0	0	0	1.36797096168438	0	0	0	0	0	0.649679730324944	0	0	0	0	0	0	0	0	0	0.678092582227861	0	0	0	0.58249031278113	0	0	0	0	0.725023229440238	0	0.936068564592264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.631244952729175	0	0	0	0	0	0	0	0	0	0	0	0	0.567797340680418	0	0	0	0	0	0.802391742359779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584857909903552	0	0	0.759671018875071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.720193471206331	0	0	0	0	1.16966802404554	0	0	0	0	0	0	0	0.380921707023908	0	0	0.626688984904716	0.489835638665492	0.661146142753837	0	0.472837107894758	0	0	0	0.774620902575762	0	0	0	0	0	0
"PSMA265J"	-0.355487027060081	0.358869867523375	"Cluster4"	0	0	0	0	0	0	0	0.226905726429316	0.743864616266409	0	0	0	0	0	0	0	0.664659911070118	0	0	0	0.519117321094805	0	0	0	0	0	0.766515975061659	0	0	0	0	0	0.412894638851578	0	0	1.64959943356904	0.561335097875077	0	0	0	0	0	0	0.689675898295964	0	0	0.591501387081368	1.40453534446151	0	0	0	0	0	0.638981039103803	0	0	0	0	0	0.489667512438925	0	0	0	0.607230973218464	0	0	0	0	0	0	0	0	0.856343253024757	0.583482988569395	1.06918868579019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.980231869404349	0	0	0	0	0	0	0	0	0	0	0	0	0.65829717983353	0	0	0	0	0	0.75018259667037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.565896982354077	0	0	0.725927799969813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11974150848669	0	0	0	0	0	0	0	0.679912928570504	0	4.78372715969179	0.480612227604402	0.533060465893794	0.298650255181602	0	0.546483901042618	0	0	0	0.720344613207056	0	0	0	0	0	0
"PSMA265J_TR"	-0.355487027060081	0.358869867523375	"Cluster4"	0	0	0	0	0	0	0	0.226905726429316	0.743864616266409	0	0	0	0	0	0	0	0.664659911070118	0	0	0	0.519117321094805	0	0	0	0	0	0.766515975061659	0	0	0	0	0	0.412894638851578	0	0	1.64959943356904	0.561335097875077	0	0	0	0	0	0	0.689675898295964	0	0	0.591501387081368	1.40453534446151	0	0	0	0	0	0.638981039103803	0	0	0	0	0	0.489667512438925	0	0	0	0.607230973218464	0	0	0	0	0	0	0	0	0.856343253024757	0.583482988569395	1.06918868579019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.980231869404349	0	0	0	0	0	0	0	0	0	0	0	0	0.65829717983353	0	0	0	0	0	0.75018259667037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.565896982354077	0	0	0.725927799969813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11974150848669	0	0	0	0	0	0	0	0.679912928570504	0	4.78372715969179	0.480612227604402	0.533060465893794	0.298650255181602	0	0.546483901042618	0	0	0	0.720344613207056	0	0	0	0	0	0
"PSMA265L"	-0.41054142692148	0.321478840671702	"Cluster4"	0	0	0	0	0	0	0	0.156406111943357	0.702433178089216	0	0	0	0	0	0	0	0.695900735328991	0	0	0	0.632726003569139	0	0	0	0	0	0.699479953804729	0	0	0	0	0	0.477200425514542	0	0	1.53677125629047	0.512177701823389	0	0.680472587552585	0	0.494206298495588	0	0	0.374781742853945	0	0	0	1.36330531453397	0	0	0	0	0	1.09153892239856	0	0	0	0	0	0.588884716630511	0	0	0	0.624591533576288	0	0	0	0.955162192978454	0	0	0	0	0.601652939541146	0.319511754037404	1.0610763165367	0	0	0	0	0	0	0	0	0	0	0	0.743505103193213	0	0	0	0	0	0	0	0	0.439301688252825	0	0	0	0	0	0.873706045357957	0	0	0	0	0	0	0	0	0	0	0	0	0.369160645688117	0	0	0	0	0	0.774750944509689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50347256171905	0	0	0.641297178015689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.824887369566383	0	0	0	0	0	0	0	0.587847233241253	0	4.74670640925094	0.707648939924794	0.553897090645838	0.625948047004564	0	0.79465426143992	0	0	0	0.720954766971804	0	0	0	0	0	0
"PSMA265N"	0.0399739338114577	-0.00929171584922658	"Cluster1"	0	0	0	0.00328889041990867	1.86729313624193e-06	0.212624928948465	0.0393377526482264	0.573695303693885	0	0	0	0	1.42539314454159	0	0	0	0	0	0	0	0	0.370280631516394	0.531919449815348	0	0	0	0	0	0	0	0.441533739332731	0	0	0	0	1.6093361858198	0.344687774962257	0	0	0	0	0	0.903448202914408	0	0	0	0	0	0	0.263130209624674	0	0	0	0	0	0	0	0	0	0	0.442464796284987	0	0	0	0.519334599866462	0	0	0	0	0	0	0	0.928665792204104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39946518177626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.420728524253406	0	0	0	0.762708197753712	0	0	2.65194324923357	0	0	0	0	0	0	0	0	0.443508379554839	0	0	0	0.630495343107036	0.60585037737142	0	0	0	0	0.513449918190173	0.229900230421478	0	0	0	0.35422017442295	0.623700512047103	0	0	0	0	0	0	0.233248231458534	0	0	0	0.426701197560936	0.927032625600921	1.278851708221	0	0	0	0	0	0	0	0	0.652728780019457	0	0	0.53864663696178	0	0	0.422440601325038	0	0	0	0	0	0
"PSMA265T"	-0.0935736377078653	-0.0599103702598236	"Cluster6"	0	0	0	0.0368053481038029	2.61444064214825e-06	0.226667283046095	0.142164164104697	0	0.658221279290171	0	0	0	1.23176795879992	0	0	0	0	0	0	0	0	0.424817068373716	0.627087005592217	0	0	0	0	0.230642712111426	0.30697159000998	0	0.402269990967787	0.275699836316544	0.489427730031218	0	0	1.67781627889722	0.361592029532466	0	0	0	0	0	0.920049227607484	0	0	0	0	0.571264142115966	0.242999930071995	0.276670795991387	0	0	0	0	0	0.418584325141199	0	0.939828208047098	0	0.365555426554801	0.4921803894757	0	0	0	0.575227654921541	0	0	0	0	0.541820336991143	0	0	0.874589560836616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472591197497884	0.450767509871146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.605279729315911	0	0	0	0.638780162780364	0	0	0	0	0	0	0	0	0	0	0.491531288447052	0.627686708490878	0	0	0	0.591589917616528	0	0	0	0	0	0.611373182382017	0	0	0	0	0.525346558918849	0	0.819342719026338	0	0	0	0	0	0.59209010907899	0	0	0	0.315458209543266	0.540956384513149	0	0	0	0	0	0	0	0.514233369035282	0.505560457341982	0.707384082066033	0	0.500040769796428	0.530299540933795	0	0	0.499094219358573	0	0	0	0	0	0
"PSMA265X"	0.106449222310266	0.0619399001063931	"Cluster7"	0	0	0	0	0	0	0	0.456454358432226	0	0	0	0	1.92268323850439	0	0	0	0	0	0	0	0	0.483524371345877	0	0	0.305984043346457	0	0	0.463763235450643	0	0	0	0	0	0.439668311881575	0	1.61876558664536	0	0	0	0	0	0.747879323563534	1.20593447152431	0	0.610691044007893	0	0	0	0	0.48650077450741	0.865953752857856	0	0	0	0	0	0	0.528575334294481	0	0	0.578122967926373	0	0	0	0	0	0	0	0	0	0	0	0.932029730352714	0	0.58255059860191	0.556651954881193	0	0.843303672038025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71332206711166	0	0.656267771901013	0	0	0.72279081764596	0	0	0	0.481463920451641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.489399718188178	0	0	0	0	0	0	2.87847859956418	0	0	0	0	0	0	0	0	0.570287924135623	0	0	0	0.601403596336515	0.680724772393747	0	0	0.655521403364387	0	0.663939097456165	0	0	0	0	0.452220787625087	0.881432405169809	0.806164990503793	0.958203039231943	0	0	0	0.523083468255298	0.222275212273048	0	1.01440183366318	0	0.492085535967097	0.628961461647743	0	0.456192505747481	0	0.500705243882442	0.575184163791287	0.617504976017531	0	0	0	0.800896010038526	1.23352061081038	0	0	0.26342150802174	0	0	0.664854035546337	0	0	0	0	0
"PSMA2668"	-0.413115545906015	-0.109042443306296	"Cluster5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.649125943367538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.490590082767979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PSMA266I"	0.103582394466697	0.0485948274888264	"Cluster7"	0	0	0	0	0	0	0.158517027443735	0.372251824524031	0.268398845353044	0	0	0	1.69868876258598	0	0	0	0	0	0.65770819501264	0	0	0.618888501149739	0.573066119231228	0	0	0.384485273621432	0	0.654350584607265	0	0	0	0	0	0.143112791444181	0.475766678675412	1.44610564984332	0	0	0.54920668916137	0	0	0	0.646634370593651	0	0	0.413274549509449	0	0	0	0	0.643714123537048	0	0	0	0	0.458551016978439	0	0.739293796943948	0.647954594310609	0.404163963848083	0.781654873119869	0.183636618188941	0	0.680135378078674	0.690857941691215	0	0	0	0	0.482371390250041	0	0	0.874581469028623	0	0.568022955517429	0	0.394890981093745	0.578379449673997	0	0	0.595329264990937	0	0	0	0	0	0	0	0	0	0	0.701292605825861	1.06905548529348	0.312762466262171	0	0.41519658609504	0.625900843182372	0	0	0.762600212098672	0	0	0	0.448914478113109	0.461918774957959	0	0	0	0	0	0	0.561090106574253	0	0	0	0	0	0	0	0	0	0.498318612316641	0	0	0	0	0.421050257637041	0	1.36395963690517	0	0.523185293815286	0.358863653734151	0	0.364194959553043	0	0	0.519725132913087	0	0	0	0	0.651739612009308	0.764329363923967	0.608448417712477	0	0.39382263813398	0.489830687958354	0.587285265812356	0	0	0	0	0.402211441076094	0	0	0	0	0.737480040357536	0	0	0	0	0.599916625505031	0	0.458805693378862	0.489353263872354	0	0	0	0	0	0	0	0	0	0.62581557172068	0	0	0	0	0	0.531321373780631	0.759559450035783	0	0	0	0.419177799421026	0.904532663297944
"PSMA266M"	0.0681574407690061	0.0327188518369262	"Cluster7"	0	0	0	0	0	0	0.110498162907033	0.216370082345964	0	0	0	0	1.7837495402011	0	0	0	0	0	0.844275131340945	0	0	0.46365270095444	0.720512711690992	0	0.563295888883326	0.665527718464895	0	0	0	0	0	0	0.383122360055252	0.541227464514721	0	0.831413245337767	0.250674356425648	0	0.671997130456815	0	0	0	0.707203212978151	0	0.589274018888826	0.367796376934404	0	0	0	0	0.661853586234087	0.649697519414031	0	0	0	0.394346589049059	0	0.623472124299311	0.41691879751501	0.466393148071255	0.835700417464806	0.258302732291175	0	0.502811995810004	0	0	0	0	0	0.563931975230318	0	0	1.08393742163488	0	0.631528288505569	0.313994046964106	0.37689462948144	0.614725851851923	0	0	0.515801692785541	0	0	0	0	0	0	0	0	0	0	0.586165037733399	0.890572505565175	0.274527183772457	0	0.337704463331487	0.669827325283345	0	0	0.755425081613744	0	0	0	0.418568709587828	0.413135502764426	0	0	0	0	0	0	0.577705805339706	0	0	0.428712896533601	0	0	0	0.54097963462818	0	0	0.250774916977892	0	0	0	0	0.461493729726678	0	1.45885741481272	0	0.488710462351356	0.333917421471513	0	0.407971838568117	0	0	0.444336671217507	0.655583380379183	0	0	0	0.61344571306047	0.734276821980557	0.630577361243091	0	0.390575191267641	0	0.640306193156833	0	0	0	0	0.300642329153364	0.613314658889533	0	0	0	0.607582238105042	0	0	0	0	0.746862624259286	0	0.507474906649935	0.469722343905313	0	0.22605948501934	0	0	0	0	0	0	0	0.766401453974043	0	0	0	0	0	0.490864957180923	0.780910437391159	0	0	0	0.416299945615259	0.684055895431919
"PSMA266O"	0.105465073384048	-0.0494621125397167	"Cluster7"	0	0	0	0	0	0	0.156398320141108	0	0	0	0	0	1.84749419021489	0	0	0	0	0	0	0	0	0.613401108462863	0.726248167048344	0	0.44799461592821	0.667805663787308	0.713389692851641	0	0	0	0	0	0	0.361450052300897	0.563223850299311	0	0	0	0	0	0	0	0.568375661185442	0	0	0.432782709437482	0	0	0	0	0.737688742634985	0.449175468931025	0	0	0	0	0	0	0.604595903399455	0.342316386519036	0.849219127509883	0	0	0.499448525066989	0	0	0	0	0	0	0	0	0.968618673466088	0	0.701119634568148	0	0.459668051722324	0.630357123679001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640976317587049	0	0	0	0	0.425941342552415	0	0	0.722596352980561	0	0	0	0.468684456095265	0.450587534082917	0	0	0	0	0	0	0.396426727776962	0	0	0.305817153288066	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492720355392804	0	0.541049012704903	0.237842034849975	0	0.382394625029068	0	0	0.369000169987363	0	0.554941717110926	0	0	0.313240643721449	0.637048830735707	0.486167447902812	0	0.489779186289452	0	0.641895955358933	0	0	0	0	0.261210061980367	0	0	0	0	0	0	0	0	0.688692379021569	0.690570062161397	0	0.543425749035451	0.535499573569104	0	0.466748633721223	0	0	0.630072158483213	0	0	0	0	0.724579013518389	0	0	0	0	0	0	0.559271033542016	0	0	0	0.480651123753551	1.08158196615325
"PSMA266Q"	0.098658916081193	0.0363846513221121	"Cluster7"	0	0	0	0	0	0	0.066427239957638	0	0.456069874142195	0	0	0	1.99244758486477	0	0	0	0.722345329607101	0	0.744632256568395	0	0	0.609106427520631	0.559453997600305	0	0.480840428711533	0.553390049107767	0	0	0	0	0	0	0	0.444124314869061	0.613883698184044	1.60860913566774	0	0	0.670920945183313	0	0	0	0.746018417839492	0	0	0.389730074699574	0	0	0	0	0.70563659802415	0	0	0	0	0	0	0	0	0.25010705434292	0.752251237434238	0	0	0	0	0	0	0	0	0.414927063419182	0	0	0.93183156383298	0	0	0.336620369154012	0.467475211241844	0.713311297105088	0	0	0	0	0	0	0	0	0	0	0	0	0	0.529497765005511	0	0	0	0	0.526715251735993	0	0	0.713351081861272	0	0	0	0.46641479931791	0.455001750171128	0	0	0	0	0	0	0.372619356038273	0	0	0	0	0	0	0	0	0	0.621870870364497	0	0	0	0	0	0	1.98567837930767	0	0.558248065237542	0.343964076462775	0	0.372124188344329	0	0	0.396373678433437	0	0	0	0	0.630578055076892	0.554118797486781	0.59323733390415	0	0.436793440052207	0	0.654381345207865	0	0	0	0	0.468978734088268	0	0	0	0	0	0	0.572384012494828	0	0	0.531545931604795	0	0.514491154144118	0.52227928837786	0	0.51374061452607	0	0	0.61829719148463	0	0	0	0	0.678626800407532	0	0	0	0	0	0	0.633809147761401	0	0	0	0.450290522625323	0
"PSMA266U"	0.0880646159217139	0.150198776888261	"Cluster7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667357758352962	0	0	0	0	0	0	0	0	0.684296060202424	0	0	0	0	0	0	0	1.72158032056142	0	0	0	0	0	0	1.37051791247396	0	0.94590453608934	0	0	0	0	0.989825345598248	1.04939242093231	0	0	0	0	0	0	0.958927572961245	0	0	1.06493992894344	0	0	0	0.79121280371667	0	0	0	0	0	0	0.585972462151007	1.14000817998342	0	1.09998742274685	0	0	1.00010914784404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.889247044328744	0	0.624145392440714	0	0	1.1743690512121	0	0	0	0.884094347408309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84134413042578	0	0	0	0	0	0	0	0	0.578462456469165	0	0	0	0.673821197285263	1.14342248688564	0	0	0	0	1.03537185975298	0	0	0	0	0.409169289766388	0	0	1.14262159113302	0	0	0	1.05657983100068	0	0.819144497753973	1.16576630216052	0	0.885873898923108	0.820471816336157	0	0	0	1.24400172081558	0	0.734685527970776	0	0	0	0	1.5207695538748	0	0	0	0	0	0.644977153557409	0	0	0	0	0
"PSMA266Y"	0.153508278079758	0.00451004339935206	"Cluster7"	0	0	0	0	0	0	0	0	0	0	0	0	1.89876857610741	0	0	0	0	0	0	0	0	0	0	0.593452442939829	0	0	0	0	0	0	0	0	0	0	0	1.606235077449	0	0	0	0	0	0.67960228939907	1.24323282037528	0	0	0	0	0	0	0.459566354975654	0.802782707262935	0	0	0	0	0	0	0	0	0	0.66779203527284	0	0	0	0	0	0	0	0	0	0	0	1.04916711584829	0	0	0	0	0.691890352253537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.760601138839083	0	0.84023324663384	0	0	0.590162270558212	0	0	0	0.605185594894313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47988289211387	2.74230773741664	0	0	0	0	0	0	0	0	0	0	0	0	0.609657226379279	0.662434922398498	0.635171714555583	0	0.589598869523089	0.524076230198122	0.551324203444873	0	0	0	0	0.403845178898004	1.00486550743913	0.8169981237181	0.95711098074036	0	0	0	0.578930672801801	0.339268341757421	0	0	0	0.563427435647905	0.607648042990806	0	0	0	0	0	0.582311599628889	0	0	0	0.632197087499771	1.24658289614976	0	0	0	0	0	0	0	0	0	0	0
"PSMA2671"	0.155110621007286	0.0471347447493576	"Cluster7"	0	0	0	0	0	0	0	0	0	0	0	0	1.77776946312062	0	0	0	0	0	0	0	0	0	0	0.454002897471937	0	0	0	0.486516919324815	0	0	0	0	0	0	0	1.5933855624758	0	0	0	0	0	0.961567504855086	1.33785278114545	0	0	0	0	0	0	0.762775060770207	0.955514336399588	0	0	0	0	0	0	0	0	0	0.850261531417779	0	0	0	0	0	0	0	0	0	0	0.8249297821736	0.947839356018742	0	0	0	0	0.689519678011945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.760234776826611	0	0.770693386647981	0	0	0.921740017447491	0	0	0	0.55503756671152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533040342960503	2.76398245187865	0	0	0	0	0	0	0	0	0.535977584418456	0	0	0	0.554340484394866	0.706297916998502	0.337408694567181	0	0.746763282336451	0	0.622502011225153	0	0	0	0	0	0	0	0.959626758370239	0	0	0	0.520371874036878	0.272807735816091	0.618258253510423	0.797225876616735	0	0.717396107224656	0.692063985757279	0	0	0	0	0	0.521180820932683	0	0	0	0	1.20049461904092	0	0	0	0	0	0.749092990786173	0	0	0	0	0
"PSMA2675"	0.143078436365567	0.0792527238193953	"Cluster7"	0	0	0	0	0	0	0	0.628109902144966	0	0	0	0	1.93751990621289	0	0	0	0	0	0	0	0	0	0	0.549680805412723	0	0	0.573132161885143	0.661092226733385	0	0	0	0	0	0.4883674904445	0	1.61813376784029	0	0	0	0	0	0.669691186290294	1.19946204203629	0	0	0	0	0	0	0.436996039598416	0.915409182498835	0	0	0	0	0	0	0	0	0	0.740170760563731	0	0	0	0	0	0	0	0	0	0	0.820905277480649	1.04614421570374	0.428939963229259	0.70425287969747	0.566817170350503	0	0.699380907886164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.910086538601568	0	0.586847848837238	0	0	0.906182657872288	0	0	0	0.661648965489323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.803930979003553	0.552821511108954	0	0	0	0	0	0.45590184987376	2.84393929548	0	0	0	0.422351556679063	0	0	0	0	0.797985438515955	0	0	0	0.613312814692043	0.661975286350647	0.686458852613162	0	0.652791679648633	0.601461956891772	0.60447928105957	0	0	0	0	0.417413321661248	0.761548026137301	0	1.06119867965627	0	0	0	0.565984239501679	0.400858752075824	0.409296168054322	0	0	0.609995529262049	0.632196582555389	0	0.521458829205238	0	0	0	0.652670738703621	0	0	0	0.66717939987981	1.28491493465367	0	0	0	0	0	0.827875528332849	0	0	0	0	0
